ticker,cp_name,market,corp_code
230980,비유테크놀러지,KOSDAQ,01110076
232140,와이씨,KOSDAQ,01109539
232530,이엠티,KONEX,00925967
232680,라온테크,KOSDAQ,00911229
232830,아이티센피엔에스,KOSDAQ,01113499
233250,메디안디노스틱,KONEX,01035942
233990,질경이,KONEX,01063556
234070,에이원알폼,KONEX,00614089
234080,JW생명과학,KOSPI,00225706
234100,폴라리스세원,KOSDAQ,00617998
234300,에스트래픽,KOSDAQ,01014055
234340,헥토파이낸셜,KOSDAQ,00763701
234690,녹십자웰빙,KOSDAQ,01135057
234920,자이글,KOSDAQ,01020524
235980,메드팩토,KOSDAQ,01336373
236030,씨알푸드,KONEX,01085187
236200,슈프리마,KOSDAQ,01124653
236340,메디젠휴먼케어,KONEX,01023822
236810,엔비티,KOSDAQ,01051065
237690,에스티팜,KOSDAQ,00871833
237750,피앤씨테크,KOSDAQ,00525864
237820,플레이디,KOSDAQ,00862853
237880,클리오,KOSDAQ,00957735
238090,앤디포스,KOSDAQ,00942131
238120,얼라인드,KOSDAQ,01073678
238170,엔에스엠,KONEX,01011872
238200,비피도,KOSDAQ,01109070
238490,힘스,KOSDAQ,00556712
238500,로보쓰리에이아이,KONEX,01118643
239340,이스트에이드,KOSDAQ,01128622
239610,에이치엘사이언스,KOSDAQ,01011438
239890,피엔에이치테크,KOSDAQ,01112889
240550,동방메디컬,KOSDAQ,01073261
240600,유진테크놀로지,KOSDAQ,01085026
240810,원익IPS,KOSDAQ,01135941
241520,DSC인베스트먼트,KOSDAQ,01109715
241560,두산밥캣,KOSPI,01032486
241590,화승엔터프라이즈,KOSPI,01128613
241690,유니테크노,KOSDAQ,00531865
241710,코스메카코리아,KOSDAQ,00763473
241770,메카로,KOSDAQ,00652007
241790,티이엠씨씨엔에스,KOSDAQ,01113754
241820,피씨엘,KOSDAQ,01051092
241840,에이스토리,KOSDAQ,00975290
242040,나무기술,KOSDAQ,01136348
243070,휴온스,KOSDAQ,01159853
243840,신흥에스이씨,KOSDAQ,00807379
243870,아이티센코어,KONEX,00565215
244460,올리패스,KOSDAQ,01070149
244880,나눔테크,KONEX,01117422
244920,에이플러스에셋,KOSPI,00684802
245450,씨앤에스링크,KONEX,01116380
245620,EDGC,KOSDAQ,01182550
246250,에스엘에스바이오,KOSDAQ,01112700
246690,TS인베스트먼트,KOSDAQ,00778235
246710,티앤알바이오팹,KOSDAQ,01109937
246720,아스타,KOSDAQ,01157235
246960,SCL사이언스,KOSDAQ,01110182
247540,에코프로비엠,KOSDAQ,01160363
247660,나노씨엠에스,KOSDAQ,00660459
248070,솔루엠,KOSPI,01159233
248170,샘표식품,KOSPI,01167056
249420,일동제약,KOSPI,01168383
250000,보라티알,KOSDAQ,01124680
250030,진코스텍,KONEX,01158632
250060,모비스,KOSDAQ,01165155
250930,예선테크,KOSDAQ,01166109
251120,바이오에프디엔씨,KOSDAQ,01160974
251270,넷마블,KOSPI,00904672
251280,안지오랩,KONEX,01115044
251370,와이엠티,KOSDAQ,00602172
251630,브이원텍,KOSDAQ,01027794
251970,펌텍코리아,KOSDAQ,00761059
252500,세화피앤씨,KOSDAQ,01169267
252990,샘씨엔에스,KOSDAQ,01199727
253450,스튜디오드래곤,KOSDAQ,01168684
253590,네오셈,KOSDAQ,01170865
253610,루트락,KONEX,01262023
253840,수젠텍,KOSDAQ,01063954
254120,자비스,KOSDAQ,01174038
254160,제이엠멀티,KONEX,01366824
254490,미래반도체,KOSDAQ,00299844
255220,SG,KOSDAQ,00963976
255440,야스,KOSDAQ,00875307
256150,한독크린텍,KOSDAQ,01069736
256630,포인트엔지니어링,KOSDAQ,01179608
256840,한국비엔씨,KOSDAQ,01179617
256940,킵스파마,KOSDAQ,01037214
257370,피엔티엠에스,KOSDAQ,01144569
257720,실리콘투,KOSDAQ,00982023
257990,나우코스,KONEX,00425254
258050,테크트랜스,KONEX,01246742
258610,케일럼,KOSDAQ,00961507
258790,소프트캠프,KOSDAQ,01182408
258830,세종메디칼,KOSDAQ,00959229
259630,엠플러스,KOSDAQ,00833064
259960,크래프톤,KOSPI,00760971
260660,알리코제약,KOSDAQ,00447007
260870,SK시그넷,KONEX,01188730
260930,씨티케이,KOSDAQ,01144028
260970,에스앤디,KOSDAQ,00560849
261200,덴티스,KOSDAQ,01187494
261780,차백신연구소,KOSDAQ,01141599
262260,에이프로,KOSDAQ,00604268
262840,아이퀘스트,KOSDAQ,01146822
263020,디케이앤디,KOSDAQ,00892526
263050,유틸렉스,KOSDAQ,01110678
263600,덕우전자,KOSDAQ,00571298
263690,디알젬,KOSDAQ,00966168
263700,케어랩스,KOSDAQ,01187148
263720,디앤씨미디어,KOSDAQ,01186404
263750,펄어비스,KOSDAQ,01152470
263770,유에스티,KOSDAQ,01196313
263800,데이타솔루션,KOSDAQ,00877819
263810,상신전자,KOSDAQ,00760999
263860,지니언스,KOSDAQ,00962223
263920,휴엠앤씨,KOSDAQ,01185566
264450,유비쿼스,KOSDAQ,01203376
264660,씨앤지하이테크,KOSDAQ,00605328
264850,이랜시스,KOSDAQ,01199189
264900,크라운제과,KOSPI,01205329
26490K,크라운제과우,KOSPI,
265520,AP시스템,KOSDAQ,01203808
265560,영화테크,KOSDAQ,00659976
265740,엔에프씨,KOSDAQ,01217829
266170,뿌리깊은나무들,KONEX,00990396
266350,팡스카이,KONEX,01208821
266470,바이오인프라생명과학,KONEX,01130885
266870,파워풀엑스,KONEX,01190780
267080,세븐브로이맥주,KONEX,01575361
267250,HD현대,KOSPI,01205709
267260,HD현대일렉트릭,KOSPI,01205851
267270,HD현대건설기계,KOSPI,01205842
267290,경동도시가스,KOSPI,01208885
267320,나인테크,KOSDAQ,01208849
267790,배럴,KOSDAQ,01182240
267850,아시아나IDT,KOSPI,00458234
267980,매일유업,KOSDAQ,01234507
268280,미원에스씨,KOSPI,01234297
269620,시스웍,KOSDAQ,01188378
270210,에스알바이오텍,KONEX,01187458
270520,앱트뉴로사이언스,KOSDAQ,01228515
270660,에브리봇,KOSDAQ,01201590
270870,뉴트리,KOSDAQ,01214248
271560,오리온,KOSPI,01238169
271830,팸텍,KOSDAQ,01146220
271940,일진하이솔루스,KOSPI,00972503
271980,제일약품,KOSPI,01236897
272110,케이엔제이,KOSDAQ,00769158
272210,한화시스템,KOSPI,00339391
272290,이녹스첨단소재,KOSDAQ,01237540
272450,진에어,KOSPI,00653024
272550,삼양패키징,KOSPI,01060814
273060,와이즈버즈,KOSDAQ,01236532
273640,와이엠텍,KOSDAQ,01215618
274090,켄코아에어로스페이스,KOSDAQ,01158553
274400,이노시뮬레이션,KOSDAQ,00965318
275630,에스에스알,KOSDAQ,01250374
276040,스코넥,KOSDAQ,01290248
276240,엘리비젼,KONEX,01119651
276730,한울앤제주,KOSDAQ,01230255
277070,린드먼아시아,KOSDAQ,00616962
277410,인산가,KOSDAQ,01243161
277810,레인보우로보틱스,KOSDAQ,01261644
277880,티에스아이,KOSDAQ,01139035
278280,천보,KOSDAQ,00897752
278470,에이피알,KOSPI,01190568
278650,HLB바이오스텝,KOSDAQ,01189438
278990,EMB,KONEX,01117246
279060,이노벡스,KONEX,01353848
279600,미디어젠,KOSDAQ,01190124
280360,롯데웰푸드,KOSPI,01258507
281740,레이크머티리얼즈,KOSDAQ,01255652
281820,케이씨텍,KOSPI,01261893
282330,BGF리테일,KOSPI,01263022
282720,금양그린파워,KOSDAQ,00872656
282880,코윈테크,KOSDAQ,01211232
284620,카이노스메드,KOSDAQ,01263527
284740,쿠쿠홈시스,KOSPI,01267684
285130,SK케미칼,KOSPI,01267170
28513K,SK케미칼우,KOSPI,
285490,노바텍,KOSDAQ,01259232
285800,진영,KOSDAQ,00816933
286750,나노실리칸첨단소재,KOSDAQ,01136001
286940,롯데이노베이트,KOSPI,01262032
287840,인투셀,KOSDAQ,
288330,브릿지바이오테라퓨틱스,KOSDAQ,01227039
288490,나라소프트,KONEX,01267550
288620,에스퓨얼셀,KOSDAQ,01257872
288980,모아데이타,KOSDAQ,01423837
289010,아이스크림에듀,KOSDAQ,00983934
289080,SV인베스트먼트,KOSDAQ,00599151
289170,바이오텐,KONEX,01352575
289220,자이언트스텝,KOSDAQ,01264438
289860,지슨,KONEX,00945776
289930,웨이비스,KOSDAQ,01270749
290090,트윔,KOSDAQ,01217014
290120,DH오토리드,KOSDAQ,01182578
290270,휴네시온,KOSDAQ,01251577
290380,대유,KOSDAQ,00384948
290520,신도기연,KOSDAQ,00961570
290550,디케이티,KOSDAQ,01137903
290560,신시웨이,KOSDAQ,01130849
290650,엘앤씨바이오,KOSDAQ,01181515
290660,네오펙트,KOSDAQ,01246034
290670,대보마그네틱,KOSDAQ,01259418
290690,소룩스,KOSDAQ,00605522
290720,푸드나무,KOSDAQ,01259311
290740,액트로,KOSDAQ,01141942
291230,엔피,KOSDAQ,01276901
291650,압타머사이언스,KOSDAQ,01265251
291810,핀텔,KOSDAQ,01524507
293480,하나제약,KOSPI,00248974
293490,카카오게임즈,KOSDAQ,01137383
293580,나우IB,KOSDAQ,00651017
293780,압타바이오,KOSDAQ,01251595
293940,신한알파리츠,KOSPI,01276594
294090,이오플로우,KOSDAQ,01274310
294140,레몬,KOSDAQ,01011395
294570,쿠콘,KOSDAQ,01311055
294630,서남,KOSDAQ,00867973
294870,HDC현대산업개발,KOSPI,01310269
295310,에이치브이엠,KOSDAQ,01011368
296160,프로젠,KONEX,01156795
296520,가이아코퍼레이션,KONEX,01229240
296640,이노룰스,KOSDAQ,01341630
297090,씨에스베어링,KOSDAQ,00765462
297570,알로이스,KOSDAQ,01309795
297890,HB솔루션,KOSDAQ,00523936
298000,효성화학,KOSPI,01316236
298020,효성티앤씨,KOSPI,01316227
298040,효성중공업,KOSPI,01316245
298050,HS효성첨단소재,KOSPI,01316254
298060,에스씨엠생명과학,KOSDAQ,01110474
298380,에이비엘바이오,KOSDAQ,01256864
298540,더네이쳐홀딩스,KOSDAQ,01214743
298690,에어부산,KOSPI,00651901
298830,슈어소프트테크,KOSDAQ,01012640
299030,하나기술,KOSDAQ,00601191
299170,더블유에스아이,KOSDAQ,01318261
299480,지앤이헬스케어,KONEX,01188749
299660,셀리드,KOSDAQ,01235296
299900,위지윅스튜디오,KOSDAQ,01276327
300080,플리토,KOSDAQ,01237434
300120,라온피플,KOSDAQ,01251489
300720,한일시멘트,KOSPI,01319808
301300,바이브컴퍼니,KOSDAQ,00403793
302430,이노메트리,KOSDAQ,01258710
302440,SK바이오사이언스,KOSPI,01319899
302550,리메드,KOSDAQ,01275665
302920,더콘텐츠온,KONEX,00991225
303030,지니틱스,KOSDAQ,01318933
303360,프로티아,KOSDAQ,01267958
303530,이노뎁,KOSDAQ,01264872
303810,동국생명과학,KOSDAQ,01233465
304100,솔트룩스,KOSDAQ,01050738
304360,에스바이오메딕스,KOSDAQ,01258020
304840,피플바이오,KOSDAQ,01118281
305090,마이크로디지탈,KOSDAQ,01267967
306040,에스제이그룹,KOSDAQ,01222432
306200,세아제강,KOSPI,01325979
306620,네온테크,KOSDAQ,01325429
307180,아이엘,KOSDAQ,01326279
307280,원바이오젠,KOSDAQ,01326224
307750,국전약품,KOSDAQ,01329957
307870,비투엔,KOSDAQ,01326792
307930,컴퍼니케이,KOSDAQ,00598198
307950,현대오토에버,KOSPI,00362441
308080,바이젠셀,KOSDAQ,01335790
308100,형지글로벌,KOSDAQ,01181807
308170,씨티알모빌리티,KOSPI,00450010
308430,셀비온,KOSDAQ,01275489
308700,테크엔,KONEX,01016886
309930,오하임앤컴퍼니,KOSDAQ,01335453
309960,LB인베스트먼트,KOSDAQ,00231901
310200,애니플러스,KOSDAQ,01335578
310210,보로노이,KOSDAQ,01327746
310870,디와이씨,KOSDAQ,01336443
311060,엘에이티,KONEX,01264234
311320,지오엘리먼트,KOSDAQ,00668965
311390,네오크레마,KOSDAQ,01219155
311690,CJ 바이오사이언스,KOSDAQ,01071041
311960,인터로이드,KONEX,01290132
312610,에이에프더블류,KOSDAQ,01223219
313760,캐리,KOSDAQ,00863038
314130,지놈앤컴퍼니,KOSDAQ,01276026
314140,알피바이오,KOSDAQ,01182259
314930,바이오다인,KOSDAQ,01117413
315640,딥노이드,KOSDAQ,01344831
316140,우리금융지주,KOSPI,01350869
317120,라닉스,KOSDAQ,01327092
317240,TS트릴리온,KOSDAQ,01353024
317330,덕산테코피아,KOSDAQ,01021666
317400,자이에스앤디,KOSPI,00367844
317530,캐리소프트,KOSDAQ,01267222
317690,퀀타매트릭스,KOSDAQ,01311286
317770,엑스페릭스,KOSDAQ,01231786
317830,에스피시스템스,KOSDAQ,00624749
317850,대모,KOSDAQ,00450995
317860,노드메이슨,KONEX,01328170
317870,엔바이오니아,KOSDAQ,00964595
318000,KBG,KOSDAQ,00876166
318010,팜스빌,KOSDAQ,00986898
318020,포인트모바일,KOSDAQ,00962393
318160,셀바이오휴먼텍,KOSDAQ,01288410
318410,비비씨,KOSDAQ,01153105
318660,타임기술,KONEX,01345724
319400,현대무벡스,KOSDAQ,01358463
319660,피에스케이,KOSDAQ,01365825
320000,한울반도체,KOSDAQ,01359815
321260,프로이천,KOSDAQ,01359736
321370,센서뷰,KOSDAQ,01593668
321550,티움바이오,KOSDAQ,01335930
321820,아티스트컴퍼니,KOSDAQ,01116502
322000,HD현대에너지솔루션,KOSPI,01199550
322180,LS티라유텍,KOSDAQ,01309388
322310,오로스테크놀로지,KOSDAQ,01016479
322510,제이엘케이,KOSDAQ,01153293
322780,코퍼스코리아,KOSDAQ,01364297
322970,무진메디,KONEX,01293388
323230,엠에프엠코리아,KOSDAQ,01384477
323280,태성,KOSDAQ,01366000
323350,다원넥스뷰,KOSDAQ,01344363
323410,카카오뱅크,KOSPI,01133217
323990,박셀바이오,KOSDAQ,01335851
326030,SK바이오팜,KOSPI,00878696
327260,RF머트리얼즈,KOSDAQ,01343665
327610,펨토바이오메드,KONEX,01336735
328130,루닛,KOSDAQ,01397620
328380,솔트웨어,KOSDAQ,01390399
329180,HD현대중공업,KOSPI,01390344
330350,위더스제약,KOSDAQ,00765851
330590,롯데리츠,KOSPI,01363818
330730,스톤브릿지벤처스,KOSDAQ,01305249
330860,네패스아크,KOSDAQ,01368354
331380,포커스에이아이,KOSDAQ,01393721
331520,밸로프,KOSDAQ,01398151
331660,한국미라클피플사,KONEX,01363924
331920,셀레믹스,KOSDAQ,01114586
332190,오션스바이오,KONEX,01860010
332290,누보,KOSDAQ,01394669
332370,아이디피,KOSDAQ,01213586
332570,PS일렉트로닉스,KOSDAQ,01015160
333050,모코엠시스,KOSDAQ,01407158
333430,일승,KOSDAQ,01396676
333620,엔시스,KOSDAQ,01310773
334890,이지스밸류플러스리츠,KOSPI,01394377
334970,프레스티지바이오로직스,KOSDAQ,01258428
335810,프리시젼바이오,KOSDAQ,01137295
335870,윙스풋,KOSDAQ,01405585
335890,비올,KOSDAQ,01406618
336040,타스컴,KONEX,01118139
336060,웨이버스,KOSDAQ,01408999
336260,두산퓨얼셀,KOSPI,01412725
33626K,두산퓨얼셀1우,KOSPI,
33626L,두산퓨얼셀2우B,KOSPI,
336370,솔루스첨단소재,KOSPI,01412822
33637K,솔루스첨단소재1우,KOSPI,
33637L,솔루스첨단소재2우B,KOSPI,
336570,원텍,KOSDAQ,01407909
336680,탑런토탈솔루션,KOSDAQ,00814582
337840,유엑스엔,KONEX,01396931
337930,젝시믹스,KOSDAQ,01391103
338100,NH프라임리츠,KOSPI,01391033
338220,뷰노,KOSDAQ,01344202
338840,와이바이오로직스,KOSDAQ,01226234
339770,교촌에프앤비,KOSPI,00453284
339950,아이비김영,KOSDAQ,01414422
340360,다보링크,KOSDAQ,01416642
340440,세림B&G,KOSDAQ,01416572
340570,티앤엘,KOSDAQ,00608440
340810,시선AI,KOSDAQ,01315042
340930,유일에너테크,KOSDAQ,01368637
341170,퓨쳐메디신,KONEX,01185867
341310,이앤에치,KONEX,01337017
343090,HLB사이언스,KONEX,01413371
344820,KCC글라스,KOSPI,01428203
344860,이노진,KOSDAQ,01419135
346010,타이드,KONEX,01309069
347000,센코,KOSDAQ,01023318
347700,스피어,KOSDAQ,01336762
347740,피엔케이피부임상연구센타,KOSDAQ,01290381
347770,핌스,KOSDAQ,01405390
347850,디앤디파마텍,KOSDAQ,01376715
347860,알체라,KOSDAQ,01405451
347890,엠투아이,KOSDAQ,00670766
348030,모비릭스,KOSDAQ,01210190
348080,큐라티스,KOSDAQ,01357765
348150,고바이오랩,KOSDAQ,01399071
348210,넥스틴,KOSDAQ,01080252
348340,뉴로메카,KOSDAQ,01336461
348350,위드텍,KOSDAQ,00925587
348370,엔켐,KOSDAQ,01011526
348950,제이알글로벌리츠,KOSPI,01415892
350520,이지스레지던스리츠,KOSPI,01436628
351020,미쥬,KONEX,01547933
351320,넥사다이내믹스,KOSDAQ,01440153
351330,이삭엔지니어링,KOSDAQ,01135640
351870,차이커뮤니케이션,KOSDAQ,00909835
352090,스톰테크,KOSDAQ,01226270
352480,씨앤씨인터내셔널,KOSDAQ,01226410
352700,씨앤투스,KOSDAQ,00875237
352770,셀레스트라,KOSDAQ,01201970
352820,하이브,KOSPI,01204056
352910,오비고,KOSDAQ,00494546
352940,인바이오,KOSDAQ,00367871
353190,휴럼,KOSDAQ,01453670
353200,대덕전자,KOSPI,01478712
35320K,대덕전자1우,KOSPI,
353590,오토앤,KOSDAQ,01084294
353810,이지바이오,KOSDAQ,01480568
354200,엔젠바이오,KOSDAQ,01397903
354320,알멕,KOSDAQ,00229030
354390,바스칸바이오제약,KONEX,00533809
355150,코스텍시스,KOSDAQ,01476219
355390,크라우드웍스,KOSDAQ,01514005
355690,에이텀,KOSDAQ,01444380
356680,엑스게이트,KOSDAQ,01372782
356860,티엘비,KOSDAQ,00920379
356890,싸이버원,KOSDAQ,01293953
357120,코람코라이프인프라리츠,KOSPI,01430475
357230,에이치피오,KOSDAQ,01068737
357250,미래에셋맵스리츠,KOSPI,01437292
357430,마스턴프리미어리츠,KOSPI,01442966
357550,석경에이티,KOSDAQ,00921916
357580,아모센스,KOSDAQ,01012987
357780,솔브레인,KOSDAQ,01489648
357880,SKAI,KOSDAQ,01381984
358570,지아이이노베이션,KOSDAQ,01351080
359090,씨엔알리서치,KOSDAQ,01487446
360070,탑머티리얼,KOSDAQ,01360875
360350,코셈,KOSDAQ,01493793
361390,제노코,KOSDAQ,01014718
361570,알비더블유,KOSDAQ,01303029
361610,SK아이이테크놀로지,KOSPI,01386916
361670,삼영에스앤씨,KOSDAQ,00405506
362320,청담글로벌,KOSDAQ,01534577
362990,드림인사이트,KOSDAQ,01492688
363250,진시스템,KOSDAQ,01437858
363260,모비데이즈,KOSDAQ,01493535
363280,티와이홀딩스,KOSPI,01497869
36328K,티와이홀딩스우,KOSPI,
364950,에이아이코리아,KOSDAQ,01307593
365270,큐라클,KOSDAQ,01397772
365330,에스와이스틸텍,KOSDAQ,01135084
365340,성일하이텍,KOSDAQ,01274329
365550,ESR켄달스퀘어리츠,KOSPI,01437186
365590,하이딥,KOSDAQ,01505186
365900,브이씨,KOSDAQ,01354740
366030,공구우먼,KOSDAQ,01307335
367000,플래티어,KOSDAQ,01454341
368030,창대정밀,KONEX,01467336
368600,아이씨에이치,KOSDAQ,01302853
368770,파이버프로,KOSDAQ,01513440
368970,오에스피,KOSDAQ,01491607
369370,블리츠웨이엔터테인먼트,KOSDAQ,01508855
370090,퓨런티어,KOSDAQ,01357446
371950,풍원정밀,KOSDAQ,00417167
372170,윤성에프앤씨,KOSDAQ,00925374
372320,큐로셀,KOSDAQ,01492651
372800,아이티아이즈,KOSDAQ,01429840
372910,한컴라이프케어,KOSPI,00534598
373110,엑셀세라퓨틱스,KOSDAQ,01492217
373160,데이원컴퍼니,KOSDAQ,01455492
373170,엠아이큐브솔루션,KOSDAQ,01497142
373200,엑스플러스,KOSDAQ,01514698
373220,LG에너지솔루션,KOSPI,01515323
375500,DL이앤씨,KOSPI,01524093
37550K,DL이앤씨우,KOSPI,
37550L,DL이앤씨2우(전환),KOSPI,
376180,피코그램,KOSDAQ,00604028
376270,에이치이엠파마,KOSDAQ,01480708
376290,씨유테크,KOSDAQ,00575106
376300,디어유,KOSDAQ,01456011
376900,로킷헬스케어,KOSDAQ,01335143
376930,노을,KOSDAQ,01494118
376980,원티드랩,KOSDAQ,01441611
377030,비트맥스,KOSDAQ,01409095
377190,디앤디플랫폼리츠,KOSPI,01475609
377220,프롬바이오,KOSDAQ,01217865
377300,카카오페이,KOSPI,01244601
377330,이지트로닉스,KOSDAQ,01140837
377450,리파인,KOSDAQ,01210066
377460,위니아에이드,KOSDAQ,01175499
377480,마음AI,KOSDAQ,01297898
377740,바이오노트,KOSPI,00622787
378340,필에너지,KOSDAQ,01488320
378800,샤페론,KOSDAQ,01387164
378850,화승알앤에이,KOSPI,01532603
379390,이성씨엔아이,KONEX,01365384
380540,옵티코어,KOSDAQ,01506990
381620,제닉스,KOSDAQ,01293485
381970,케이카,KOSPI,01323032
382150,온코크로스,KOSDAQ,01423916
382480,지아이텍,KOSDAQ,01311310
382800,지앤비에스 에코,KOSDAQ,00958327
382840,원준,KOSDAQ,01459212
382900,범한퓨얼셀,KOSDAQ,01435489
383220,F&F,KOSPI,01568413
383310,에코프로에이치엔,KOSDAQ,01566248
383800,LX홀딩스,KOSPI,01562589
38380K,LX홀딩스1우,KOSPI,
383930,디티앤씨알오,KOSDAQ,01437432
384470,코어라인소프트,KOSDAQ,01512575
387570,파인메딕스,KOSDAQ,01455410
388050,지투파워,KOSDAQ,01462605
388610,지에프씨생명과학,KONEX,01221752
388720,유일로보틱스,KOSDAQ,01152586
388790,라이콤,KOSDAQ,01569102
388870,파로스아이바이오,KOSDAQ,01495180
389020,자람테크놀로지,KOSDAQ,01365038
389030,지니너스,KOSDAQ,01494154
389140,포바이포,KOSDAQ,01513699
389260,대명에너지,KOSDAQ,01150515
389470,인벤티지랩,KOSDAQ,01516456
389500,에스비비테크,KOSDAQ,00567897
389650,넥스트바이오메디컬,KOSDAQ,01385050
389680,유디엠텍,KOSDAQ,01498576
390110,애니메디솔루션,KONEX,01507810
391710,코닉오토메이션,KOSDAQ,01573284
393210,토마토시스템,KOSDAQ,01436479
393890,더블유씨피,KOSDAQ,01291317
393970,대진첨단소재,KOSDAQ,01549472
394280,오픈엣지테크놀로지,KOSDAQ,01571107
394800,쓰리빌리언,KOSDAQ,01506617
395400,SK리츠,KOSPI,01535150
396270,넥스트칩,KOSDAQ,01515864
396300,세아메카닉스,KOSDAQ,00534701
396470,워트,KOSDAQ,00866451
396690,미래에셋글로벌리츠,KOSPI,01576102
397030,에이프릴바이오,KOSDAQ,01375822
398120,에스지헬스케어,KOSDAQ,01179866
399720,가온칩스,KOSDAQ,01364747
400760,NH올원리츠,KOSPI,01480780
402030,코난테크놀로지,KOSDAQ,00601988
402340,SK스퀘어,KOSPI,01596425
402420,켈스,KONEX,01507722
402490,그린리소스,KOSDAQ,01370863
403360,라피치,KONEX,01466832
403490,우듬지팜,KOSDAQ,01299106
403550,쏘카,KOSPI,01026157
403870,HPSP,KOSDAQ,01288827
404990,신한서부티엔디리츠,KOSPI,01436558
405000,플라즈맵,KOSDAQ,01575839
405100,큐알티,KOSDAQ,01033591
405920,나라셀라,KOSDAQ,01021639
406820,뷰티스킨,KOSDAQ,01147487
407400,꿈비,KOSDAQ,01586455
408900,스튜디오미르,KOSDAQ,01139965
408920,메쎄이상,KOSDAQ,01596656
411080,샌즈랩,KOSDAQ,01242241
412350,레이저쎌,KOSDAQ,01573381
412540,제일엠앤에스,KOSDAQ,00528791
413300,티엘엔지니어링,KONEX,01583953
413390,엠오티,KOSDAQ,01563922
413630,씨피시스템,KOSDAQ,01601222
413640,비아이매트릭스,KOSDAQ,01462739
415380,스튜디오삼익,KOSDAQ,01540815
415640,KB발해인프라,KOSPI,01880801
416180,신성에스티,KOSDAQ,00761183
417010,나노팀,KOSDAQ,01524118
417180,핑거스토리,KOSDAQ,01584934
417200,LS머트리얼즈,KOSDAQ,01528141
417310,코람코더원리츠,KOSPI,01180118
417500,제이아이테크,KOSDAQ,01367586
417790,트루엔,KOSDAQ,01134216
417840,저스템,KOSDAQ,01383229
417860,오브젠,KOSDAQ,01472930
417970,모델솔루션,KOSDAQ,00657783
418250,시큐레터,KOSDAQ,01579570
418420,라온텍,KOSDAQ,00965512
418470,KT밀리의서재,KOSDAQ,01467451
418550,제이오,KOSDAQ,00411808
418620,E8,KOSDAQ,01516890
419050,삼기에너지솔루션즈,KOSDAQ,01526806
419080,엔젯,KOSDAQ,01587056
419120,산돌,KOSDAQ,01516368
419530,SAMG엔터,KOSDAQ,01082418
419540,비스토스,KOSDAQ,01506848
420570,제이투케이바이오,KOSDAQ,01553129
420770,기가비스,KOSDAQ,00765569
424760,벨로크,KOSDAQ,01622331
424870,이뮨온시아,KOSDAQ,01203659
424960,스마트레이더시스템,KOSDAQ,01555215
424980,마이크로투나노,KOSDAQ,00624378
425040,티이엠씨,KOSDAQ,01301252
425420,티에프이,KOSDAQ,01035368
429270,시지트로닉스,KOSDAQ,01284751
430220,신영스팩8호,KOSDAQ,01656374
430690,한싹,KOSDAQ,01602638
431190,케이쓰리아이,KOSDAQ,01689266
432320,KB스타리츠,KOSPI,01622720
432430,와이랩,KOSDAQ,01406265
432470,케이엔에스,KOSDAQ,01402995
432720,퀄리타스반도체,KOSDAQ,01584183
432980,엠에프씨,KOSDAQ,01217795
434190,탈로스,KONEX,01020269
434480,모니터랩,KOSDAQ,01583652
435570,에르코스,KOSDAQ,01253636
437730,삼현,KOSDAQ,00262266
438580,엔에이치스팩25호,KOSDAQ,01674468
438700,버넥트,KOSDAQ,01605529
439090,마녀공장,KOSDAQ,01136977
439410,엔에이치스팩26호,KOSDAQ,01675254
439580,블루엠텍,KOSDAQ,01559637
440110,파두,KOSDAQ,01292291
440290,HB인베스트먼트,KOSDAQ,00309460
440320,오픈놀,KOSDAQ,01585155
440790,교보13호스팩,KOSDAQ,01677678
440820,엔에이치스팩27호,KOSDAQ,01677429
441270,파인엠텍,KOSDAQ,01686755
442130,유진스팩9호,KOSDAQ,01678835
442310,대신밸런스제14호스팩,KOSDAQ,01696451
442770,IBKS제21호스팩,KOSDAQ,01682740
442900,미래에셋드림스팩1호,KOSDAQ,01683387
443060,HD현대마린솔루션,KOSPI,01194689
443250,레뷰코퍼레이션,KOSDAQ,01468061
443670,에스피소프트,KOSDAQ,01381391
444530,심플랫폼,KOSDAQ,01590980
444920,유안타제11호스팩,KOSDAQ,01688346
445090,에이직랜드,KOSDAQ,01540453
445180,퓨릿,KOSDAQ,01027828
445360,비엔케이제1호스팩,KOSDAQ,01689336
445680,큐리옥스바이오시스템즈,KOSDAQ,01498974
445970,신영스팩9호,KOSDAQ,01689938
446070,유니드비티플러스,KOSPI,01702017
446150,유안타제12호스팩,KOSDAQ,01690235
446190,미래에셋비전스팩2호,KOSDAQ,01692321
446440,에피바이오텍,KONEX,01281541
446540,메가터치,KOSDAQ,00923516
446750,하나26호스팩,KOSDAQ,01696275
446840,키움제8호스팩,KOSDAQ,01693922
447690,아이오바이오,KONEX,01680131
448280,에코아이,KOSDAQ,01218299
448370,하나27호스팩,KOSDAQ,01700374
448710,코츠테크놀로지,KOSDAQ,00959210
448730,삼성FN리츠,KOSPI,01688896
448740,삼성스팩8호,KOSDAQ,01700921
448760,IBKS제22호스팩,KOSDAQ,01701328
448780,마이크로엔엑스,KONEX,01206717
448830,미래에셋비전스팩3호,KOSDAQ,01702424
448900,한국피아이엠,KOSDAQ,00765897
449020,유안타제13호스팩,KOSDAQ,01701753
450050,하이제8호스팩,KOSDAQ,01705625
450080,에코프로머티,KOSPI,01311408
450140,코오롱모빌리티그룹,KOSPI,01712485
