ticker,corp_code,corp_name,modify_date
438580,01674468,엔에이치스팩25호,20230215
439410,01675254,엔에이치스팩26호,20230215
440820,01677429,엔에이치스팩27호,20230215
451700,01712616,엔에이치스팩29호,20230623
466910,01785056,엔에이치스팩30호,20231201
481890,01834194,엔에이치스팩31호,20240726
181710,00983271,엔에이치엔,20221212
265740,01217829,엔에프씨,20250326
354200,01397903,엔젠바이오,20241226
455900,01592049,엔젤로보틱스,20250324
419080,01587056,엔젯,20230209
093510,00521433,엔지브이아이,20240117
208860,01084364,엔지스테크널러지,20240523
183490,00606886,엔지켐생명과학,20220518
085310,00172228,엔케이,20250421
182400,00977650,엔케이맥스,20240701
348370,01011526,엔켐,20250417
069410,00415707,엔텔스,20240322
227950,01105621,엔투텍,20250401
291230,01276901,엔피,20240502
198080,00876643,엔피디,20230213
004250,00108038,엔피씨,20250401
048830,00108490,엔피케이,20240328
096870,00540571,엘디티,20221201
276240,01119651,엘리비젼,20221125
900140,00838500,엘브이엠씨,20250331
290650,01181515,엘앤씨바이오,20250305
066970,00398701,엘앤에프,20240129
156100,00918222,엘앤케이바이오,20240812
010120,00105855,엘에스일렉트릭,20250326
311060,01264234,엘에이티,20221128
073110,00494218,엘엠에스,20230411
083310,00484682,엘오티베큠,20221209
037950,00242712,엘컴텍,20221206
489500,01747977,엘케이켐,20250225
170920,00866062,엘티씨,20221125
058630,00397058,엠게임,20221128
226590,01022142,엠디바이스,20250307
058970,00396925,엠로,20220228
169330,00877174,엠브레인,20240614
097520,00564562,엠씨넥스,20230227
373170,01497142,엠아이큐브솔루션,20230804
179290,00531829,엠아이텍,20240328
484870,01519790,엠앤씨솔루션,20250220
009780,00121154,엠에스씨,20250331
123040,00259545,엠에스오토텍,20250110
432980,01217795,엠에프씨,20250331
323230,01384477,엠에프엠코리아,20240830
413390,01563922,엠오티,20241118
032790,00110884,엠젠솔루션,20240603
033160,00121686,엠케이전자,20231116
347890,00670766,엠투아이,20230713
033310,00143226,엠투엔,20250502
259630,00833064,엠플러스,20240226
105550,00766106,엣지파운드리,20240620
060850,00532129,영림원소프트랩,20220225
014440,00140779,영보화학,20240123
143540,00569646,영우디에스피,20230220
111770,00776820,영원무역,20230223
009970,00140964,영원무역홀딩스,20230223
003520,00141149,영진약품,20240701
000670,00141307,영풍,20250331
006740,00141404,영풍제지,20241114
012280,00141413,영화금속,20221205
265560,00659976,영화테크,20230216
012160,00141477,영흥,20250103
036000,00259934,예림당,20240411
250930,01166109,예선테크,20230221
053280,00362858,예스24,20230329
122640,00530556,예스티,20221205
476040,01626391,오가노이드사이언스,20250509
900300,01169434,오가닉티코스메틱,20210707
212310,01085442,오건에코텍,20250425
045060,00220969,오공,20250326
192410,00623184,오늘이엔엠,20250221
080520,00529815,오디텍,20221208
007310,00141529,오뚜기,20250411
039830,00141556,오로라,20230328
322310,01016479,오로스테크놀로지,20230413
046120,00297989,오르비텍,20240329
475830,01658831,오름테라퓨틱,20250221
014940,00141608,오리엔탈정공,20230222
002630,00141626,오리엔트바이오,20230524
065500,00300405,오리엔트정공,20241211
271560,01238169,오리온,20240701
001800,00117577,오리온홀딩스,20230216
010470,00141671,오리콤,20240329
417860,01472930,오브젠,20250331
352910,00494546,오비고,20220228
053980,00226547,오상자이엘,20250227
036220,00260657,오상헬스케어,20250502
052420,00350048,오성첨단소재,20240523
332190,01860010,오션스바이오,20250402
052300,00349811,오션인더블유,20250103
039200,00263654,오스코텍,20250415
226400,01082348,오스테오닉,20250306
031510,00175173,오스템,20240325
368970,01491607,오에스피,20240701
138080,00571483,오이솔루션,20221107
080580,00543107,오킨스전자,20230223
067170,00397289,오텍,20250328
353590,01084294,오토앤,20220225
173130,00867849,오파스넷,20230221
440320,01585155,오픈놀,20231206
049480,00335076,오픈베이스,20230105
394280,01571107,오픈엣지테크놀로지,20230222
309930,01335453,오하임앤컴퍼니,20250507
476060,01632912,온코닉테라퓨틱스,20241219
382150,01423916,온코크로스,20250331
005320,00168331,온타이드,20250411
244460,01070149,올리패스,20250523
226950,01113718,올릭스,20241010
057540,00265005,옴니시스템,20221207
131030,00831428,옵투스제약,20250326
082210,00327396,옵트론텍,20250401
109080,00660291,옵티시스,20221208
380540,01506990,옵티코어,20250401
153710,00971726,옵티팜,20240701
432430,01406265,와이랩,20241223
338840,01226234,와이바이오로직스,20231205
122990,00759294,와이솔,20230216
232140,01109539,와이씨,20250331
112290,00619507,와이씨켐,20230417
065530,00250137,와이어블,20240401
067900,00190756,와이엔텍,20240920
007530,00140858,와이엠,20230426
155650,00870861,와이엠씨,20230215
273640,01215618,와이엠텍,20250401
251370,00602172,와이엠티,20240103
066430,00370200,와이오엠,20250401
209640,01023211,와이제이링크,20241018
096250,00351427,와이즈넛,20250205
273060,01236532,와이즈버즈,20250321
019210,00139719,와이지-원,20221129
122870,00613318,와이지엔터테인먼트,20240401
011690,00144720,와이투솔루션,20250319
079000,00455875,와토스코리아,20230328
403490,01299106,우듬지팜,20240829
316140,01350869,우리금융지주,20230327
032820,00231044,우리기술,20220228
041190,00231664,우리기술투자,20221228
115440,00664048,우리넷,20240201
046970,00296005,우리로,20221206
082850,00369107,우리바이오,20241113
215360,01077577,우리산업,20221206
072470,00359623,우리산업홀딩스,20221206
073560,00413417,우리손에프앤지,20230403
037400,00155692,우리엔터프라이즈,20230103
153490,00815095,우리이앤엘,20250103
101170,00567222,우림피티에스,20241202
006980,00142661,우성,20240701
066590,00301422,우수AMS,20221220
017370,00142883,우신시스템,20221202
103840,00486875,우양,20250401
101970,00450931,우양에이치씨,20250328
046940,00363246,우원개발,20221206
215380,01065013,우정바이오,20250522
065680,00390903,우주일렉트로,20241126
105840,00173944,우진,20211210
018620,00103547,우진비앤지,20230331
010400,00143262,우진아이엔에스,20230210
457550,01030503,우진엔텍,20240124
049800,00303217,우진플라임,20211227
016880,00143651,웅진,20230327
095720,00628189,웅진씽크빅,20250331
396470,00866451,워트,20250328
005820,00143794,원림,20220225
307280,01326224,원바이오젠,20230220
032940,00210980,원익,20221206
240810,01135941,원익IPS,20240219
074600,00468374,원익QnC,20240307
104830,00623661,원익머트리얼즈,20230109
014190,00128175,원익큐브,20230223
217820,01020843,원익피앤이,20241220
030530,00216647,원익홀딩스,20240502
012620,00143907,원일특강,20250326
136150,00488244,원일티엔아이,20250509
382840,01459212,원준,20220225
336570,01407909,원텍,20220819
376980,01441611,원티드랩,20230221
122830,00337296,원포유,20240523
008370,00144012,원풍,20230331
008290,00144021,원풍물산,20250226
101160,00580065,월덱스,20250327
336060,01408999,웨이버스,20241018
095270,00526696,웨이브일렉트로,20221223
289930,01270749,웨이비스,20241025
010600,00141273,웰바이오텍,20240402
065950,00362159,웰크론,20221011
076080,00487546,웰크론한텍,20250326
043590,00260611,웰킵스하이텍,20240102
196700,00864338,웹스,20221213
069080,00405320,웹젠,20221206
053580,00323868,웹케시,20250225
479960,01137860,위너스,20250224
071460,00300557,위니아,20230403
377460,01175499,위니아에이드,20250502
044340,00293886,위닉스,20250523
330350,00765851,위더스제약,20240701
348350,00925587,위드텍,20230223
112040,00444329,위메이드,20250516
101730,00643656,위메이드맥스,20241113
123420,00815767,위메이드플레이,20250325
065370,00374738,위세아이텍,20240619
140660,00663289,위월드,20220225
038620,00264228,위즈코프,20221208
299900,01276327,위지윅스튜디오,20240701
036090,00258360,위지트,20230215
459100,01445440,위츠,20241120
136540,00868705,윈스테크넷,20250416
097800,00536286,윈팩,20240722
192390,00910840,윈하이텍,20230330
008600,00104999,윌비스,20221201
335870,01405585,윙스풋,20250324
900340,01328639,윙입푸드,20230425
033270,00158963,유나이티드,20240701
014830,00159786,유니드,20230317
446070,01702017,유니드비티플러스,20230703
036200,00260569,유니셈,20240227
018000,00144243,유니슨,20250221
000910,00144252,유니온,20211125
047400,00369833,유니온머티리얼,20230223
203450,00408266,유니온바이오메트릭스,20250425
011330,00137207,유니켐,20250422
077500,00414601,유니퀘스트,20221212
011320,00147152,유니크,20220224
086390,00540447,유니테스트,20250331
241690,00531865,유니테크노,20230503
142210,00879020,유니트론텍,20230220
121060,00445869,유니포인트,20240701
389680,01498576,유디엠텍,20241120
088340,00407294,유라클,20250407
048430,00201742,유라테크,20221107
206650,00927558,유바이오로직스,20250401
089850,00592653,유비벨록스,20240418
495810,01867749,유비씨,20241223
084440,00531078,유비온,20221128
032620,00220057,유비케어,20250326
264450,01203376,유비쿼스,20231004
078070,00411385,유비쿼스홀딩스,20221208
002920,00174004,유성기업,20230215
024800,00173999,유성티엔에스,20240207
000700,00163691,유수홀딩스,20211213
054930,00144650,유신,20241202
069330,00400121,유아이디,20250225
049520,00256380,유아이엘,20221208
444920,01688346,유안타제11호스팩,20240412
446150,01690235,유안타제12호스팩,20240412
449020,01701753,유안타제13호스팩,20240412
450940,01706819,유안타제14호스팩,20240412
473050,01798980,유안타제15호스팩,20240411
474490,01804476,유안타제16호스팩,20240502
493790,01872219,유안타제17호스팩,20250123
003470,00117601,유안타증권,20240401
263770,01196313,유에스티,20221212
337840,01396931,유엑스엔,20221108
072130,00416654,유엔젤,20230130
000220,00144818,유유제약,20240701
388720,01152586,유일로보틱스,20240816
340930,01368637,유일에너테크,20230728
023410,00184667,유진기업,20250327
056080,00234227,유진로봇,20221207
468760,01787072,유진스팩10호,20240229
488060,01854392,유진스팩11호,20241031
442130,01678835,유진스팩9호,20230221
001200,00131054,유진증권,20230110
084370,00531014,유진테크,20221216
240600,01085026,유진테크놀로지,20250409
221800,01026616,유투바이오,20231102
179900,00961774,유티아이,20230223
263050,01110678,유틸렉스,20240701
000100,00145109,유한양행,20230208
003460,00145190,유화증권,20250327
191410,00843900,육일씨엔에쓰,20221208
372170,00925374,윤성에프앤씨,20241122
146060,00495633,율촌,20230908
008730,00145260,율촌화학,20220221
072770,00583026,율호,20250409
008250,00145446,이건산업,20240426
039020,00184889,이건홀딩스,20241017
025820,00145464,이구산업,20230221
067920,00364847,이글루,20221129
044960,00145473,이글벳,20221130
303530,01264872,이노뎁,20240223
296640,01341630,이노룰스,20250515
302430,01258710,이노메트리,20230220
279060,01353848,이노벡스,20250102
214320,00565154,이노션,20230102
462350,01700587,이노스페이스,20240702
274400,00965318,이노시뮬레이션,20230706
073490,00462121,이노와이어리스,20221130
215790,01065679,이노인스트루먼트,20230727
344860,01419135,이노진,20230220
088390,00494476,이녹스,20250331
272290,01237540,이녹스첨단소재,20250331
053350,00353610,이니텍,20240119
452400,00338170,이닉스,20240329
264850,01199189,이랜시스,20230222
054210,00206659,이랜텍,20250326
009730,00116426,이렘,20250103
065440,00390514,이루온,20230223
088260,00544452,이리츠코크렙,20230328
139480,00872984,이마트,20240329
424870,01203659,이뮨온시아,20250519
115610,00694942,이미지스,20221128
478110,01815764,이베스트스팩6호,20240712
131400,00533924,이브이첨단소재,20221128
208850,01116344,이비테크,20230331
351330,01135640,이삭엔지니어링,20220810
080010,00454399,이상네트웍스,20231006
379390,01365384,이성씨엔아이,20231229
457190,01762569,이수스페셜티케미컬,20230704
086890,00526872,이수앱지스,20250324
007660,00107613,이수페타시스,20230403
005950,00145552,이수화학,20230525
015020,00134565,이스타코,20230403
047560,00273420,이스트소프트,20240320
900110,00799070,이스트아시아홀딩스,20210607
239340,01128622,이스트에이드,20240513
067010,00400060,이씨에스,20230223
093230,00480950,이아이디,20231031
341310,01337017,이앤에치,20241205
456070,01544468,이엔셀,20250220
102710,00530185,이엔에프테크놀로지,20220401
074610,00469799,이엔플러스,20241202
041520,00137289,이엘씨,20250522
063760,00374020,이엘피,20230222
123570,00616290,이엠넷,20221130
083470,00475718,이엠앤아이,20250402
095190,00526951,이엠코리아,20250319
091120,00541163,이엠텍,20250327
232530,00925967,이엠티,20230208
102460,00145598,이연제약,20230802
039030,00246417,이오테크닉스,20230220
294090,01274310,이오플로우,20250121
088290,00409140,이원컴포텍,20240628
084680,00540605,이월드,20250324
353810,01480568,이지바이오,20240701
350520,01436628,이지스레지던스리츠,20240401
334890,01394377,이지스밸류플러스리츠,20221013
099750,00490090,이지케어텍,20241115
377330,01140837,이지트로닉스,20250522
035810,00242378,이지홀딩스,20240701
092130,00634728,이크레더블,20230330
096040,00480756,이트론,20240816
134060,00788737,이퓨쳐,20230227
001840,00145668,이화공영,20221207
000760,00145686,이화산업,20221110
024810,00145738,이화전기,20250502
014990,00106881,인디에프,20250516
041830,00269922,인바디,20241203
352940,00367871,인바이오,20221201
101140,00652423,인바이오젠,20240411
216400,00537221,인바이츠바이오코아,20250327
079950,00409371,인베니아,20231117
389470,01516456,인벤티지랩,20240502
277410,01243161,인산가,20240701
060150,00375931,인선이엔티,20250401
033230,00229021,인성정보,20250214
450520,01222113,인스웨이브,20250424
006490,00122825,인스코비,20240905
465480,01284876,인스피언,20241018
037330,00265421,인지디스플레,20241004
100030,00641171,인지소프트,20221213
023800,00103510,인지컨트롤스,20240502
034590,00145862,인천도시가스,20240530
211050,01013694,인카금융서비스,20250102
083640,00475976,인콘,20240801
064090,00390408,인크레더블버즈,20241017
216050,00819073,인크로스,20230809
049070,00226866,인탑스,20221201
311960,01290132,인터로이드,20250512
119610,00604426,인터로조,20230222
017250,00145914,인터엠,20220908
129260,00151368,인터지스,20221128
051370,00369170,인터플렉스,20221205
064290,00479787,인텍플러스,20240227
189300,00664181,인텔리안테크,20220225
287840,01374443,인투셀,20250523
150840,00661157,인트로메딕,20250515
048530,00292434,인트론바이오,20240701
023810,00180795,인팩,20230427
115310,00491415,인포바인,20230221
039290,00243757,인포뱅크,20230216
071200,00435969,인피니트헬스케어,20241219
101930,00482426,인화정공,20211203
249420,01168383,일동제약,20240701
000230,00146083,일동홀딩스,20240701
013360,00146232,일성건설,20250327
003120,00146214,일성아이에스,20250429
333430,01396676,일승,20230330
068330,00385415,일신바이오,20250430
003200,00146269,일신방직,20221202
007110,00146296,일신석재,20240401
007570,00146454,일양약품,20240724
178780,00923826,일월지엠엘,20250304
008500,00146542,일정실업,20250513
019540,00146560,일지테크,20221205
081000,00508274,일진다이아,20240322
020760,00198697,일진디스플,20250228
103590,00683469,일진전기,20241231
094820,00485177,일진파워,20230214
271940,00972503,일진하이솔루스,20230324
015860,00146649,일진홀딩스,20220222
226320,00911955,잇츠한불,20250520
950140,01165739,잉글우드랩,20230405
049550,00261656,잉크테크,20231204
389020,01365038,자람테크놀로지,20230307
254120,01174038,자비스,20230217
043910,00418379,자연과환경,20230502
234920,01020524,자이글,20240904
289220,01264438,자이언트스텝,20220929
317400,00367844,자이에스앤디,20250326
033240,00146861,자화전자,20250225
174880,00659684,장원테크,20250401
049630,00147082,재영솔루텍,20230214
417840,01383229,저스템,20230803
000950,00147222,전방,20221207
079900,00372129,전진건설로봇,20240819
110020,00632793,전진바이오팜,20220503
208140,01047415,정다운,20230518
040420,00287788,정상제이엘에스,20221202
045510,00147772,정원엔시스,20230502
217190,00666204,제너셈,20250401
095700,00545929,제넥신,20250327
072520,00408956,제넨바이오,20250502
122310,00799539,제노레이,20250401
361390,01014718,제노코,20230220
066830,00393618,제노텍,20220224
225220,01062177,제놀루션,20240226
123330,00624998,제닉,20221201
381620,01293485,제닉스,20241125
159580,00563837,제로투세븐,20250515
147830,00899556,제룡산업,20240709
033100,00185356,제룡전기,20221212
079370,00442570,제우스,20250401
054950,00361381,제이브이엠,20230327
023440,00148531,제이스코홀딩스,20240208
090470,00493185,제이스텍,20230220
137950,00664853,제이씨케미칼,20240325
033320,00223513,제이씨현시스템,20250321
417500,01367586,제이아이테크,20230227
348950,01415892,제이알글로벌리츠,20220818
204270,00447575,제이앤티씨,20250401
127120,00642541,제이에스링크,20250410
194370,00332927,제이에스코퍼레이션,20230220
026040,00120289,제이에스티나,20230320
452160,01309421,제이엔비,20240221
126880,00442154,제이엔케이글로벌,20250224
322510,01153293,제이엘케이,20230216
254160,01366824,제이엠멀티,20220503
033050,00222435,제이엠아이,20240502
094970,00533508,제이엠티,20221206
418550,00411808,제이오,20231228
025620,00136776,제이준코스메틱,20250324
420570,01553129,제이투케이바이오,20240325
089790,00365457,제이티,20240402
030000,00148276,제일기획,20230206
052670,00185505,제일바이오,20250425
271980,01236897,제일약품,20250326
412540,00528791,제일엠앤에스,20240430
001560,00148461,제일연마,20221124
199820,00148470,제일일렉트릭,20250224
038010,00148595,제일테크노스,20221205
002620,00148443,제일파마홀딩스,20220222
080220,00447487,제주반도체,20240807
006220,00148832,제주은행,20250206
089590,00555874,제주항공,20221227
216080,01222867,제테마,20240219
337930,01391103,젝시믹스,20250422
229000,01051472,젠큐릭스,20250219
082270,00492894,젬백스,20240401
044060,00291860,조광ILI,20240828
004910,00148920,조광페인트,20221208
004700,00148939,조광피혁,20220221
001550,00148948,조비,20221229
462520,01770203,조선내화,20241206
120030,00796994,조선선재,20230727
034940,00231831,조아제약,20240701
067000,00397252,조이시티,20241219
018470,00149239,조일알미늄,20240227
002600,00149345,조흥,20240701
185750,00992871,종근당,20240701
063160,00390055,종근당바이오,20240329
001630,00149354,종근당홀딩스,20240329
033340,00205003,좋은사람들,20250331
036930,00252135,주성엔지니어링,20250429
109070,00753643,주성코퍼레이션,20240503
044380,00269241,주연테크,20230412
072020,00415327,중앙백신,20240701
000440,00149770,중앙에너비스,20221205
051980,00347716,중앙첨단소재,20250515
228760,01108248,지노믹트리,20230502
314130,01276026,지놈앤컴퍼니,20240329
013890,00150633,지누스,20250321
389030,01494154,지니너스,20230918
263860,00962223,지니언스,20220214
303030,01318933,지니틱스,20240830
036180,00257149,지더블유바이텍,20241121
208350,01047169,지란지교시큐리티,20240401
289860,00945776,지슨,20240723
144510,01010642,지씨셀,20250326
358570,01351080,지아이이노베이션,20250402
382480,01311310,지아이텍,20240701
382800,00958327,지앤비에스 에코,20241120
299480,01188749,지앤이헬스케어,20230222
051160,00389110,지어소프트,20230221
053050,00351995,지에스이,20240226
076340,00321204,지에이이노더스,20250421
388610,01221752,지에프씨생명과학,20221223
119850,00626464,지엔씨에너지,20230403
065060,00258102,지엔코,20241021
204840,01042359,지엘팜텍,20250220
013870,00156354,지엠비코리아,20230223
071320,00159698,지역난방공사,20230106
311320,00668965,지오엘리먼트,20250210
388050,01462605,지투파워,20240226
088790,00557933,진도,20240829
018120,00170877,진로발효,20220228
109820,00552992,진매트릭스,20220224
086060,00491053,진바이오텍,20221123
036890,00174208,진성티이씨,20230203
363250,01437858,진시스템,20240227
003780,00150439,진양산업,20250314
007370,00150536,진양제약,20240701
010640,00160375,진양폴리우레탄,20250312
100250,00646732,진양홀딩스,20230516
051630,00347734,진양화학,20250313
272450,00653024,진에어,20221205
285800,00816933,진영,20250224
011000,00118521,진원생명과학,20221124
250030,01158632,진코스텍,20240222
002780,00150828,진흥기업,20240328
233990,01063556,질경이,20221129
085660,00525679,차바이오텍,20250401
261780,01141599,차백신연구소,20230104
351870,00909835,차이커뮤니케이션,20240927
009310,00153621,참엔지니어링,20240821
094850,00606770,참좋은여행,20250324
368030,01467336,창대정밀,20241223
004650,00123523,창해에탄올,20240327
278280,00897752,천보,20230221
000650,00151395,천일고속,20221205
362320,01534577,청담글로벌,20230331
066360,00216434,체리부로,20250317
033250,00125576,체시스,20231004
047820,00299464,초록뱀미디어,20241202
094360,00579971,칩스앤미디어,20230222
016920,00152260,카스,20221205
284620,01263527,카이노스메드,20240220
035720,00258801,카카오,20240329
293490,01137383,카카오게임즈,20240402
323410,01133217,카카오뱅크,20221228
377300,01244601,카카오페이,20221227
140430,01116265,카티스,20240503
042000,00260879,카페24,20220228
006380,00159810,카프로,20250514
313760,00863038,캐리,20241212
317530,01267222,캐리소프트,20220228
071850,00302582,캐스텍코리아,20230614
210120,00550082,캔버스엔,20250131
050110,00330044,캠시스,20240520
452300,01497124,캡스톤파트너스,20231115
451760,01685251,컨텍,20240226
900310,01236286,컬러레이,20210924
078340,00476498,컴투스,20240401
063080,00535746,컴투스홀딩스,20250120
307930,00598198,컴퍼니케이,20240228
079190,00479705,케스피온,20230731
263700,01187148,케어랩스,20250103
214370,00549891,케어젠,20250311
221980,00370918,케이디켐,20241129
038530,00255105,케이바이오,20240617
001620,00114765,케이비아이동국실업,20240402
192250,01003040,케이사인,20240327
431190,01689266,케이쓰리아이,20250225
029460,00209780,케이씨,20241111
002380,00105271,케이씨씨,20240703
344820,01428203,케이씨씨글라스,20250508
115500,00441650,케이씨에스,20221201
281820,01261893,케이씨텍,20230217
089150,00441447,케이씨티,20240327
009070,00103042,케이씨티시,20220328
025880,00101752,케이씨피드,20240701
093320,00603348,케이아이엔엑스,20240902
093640,00536888,케이알엠,20231215
073010,00328191,케이에스피,20230213
105330,00606664,케이엔더블유,20230828
053080,00304076,케이엔솔,20230615
199430,00672603,케이엔알시스템,20250407
432470,01402995,케이엔에스,20231206
272110,00769158,케이엔제이,20230502
039420,00246620,케이엘넷,20240401
083550,00242934,케이엠,20250401
032500,00226352,케이엠더블유,20230223
225430,01095704,케이엠제약,20230217
102370,00668600,케이옥션,20230223
068100,00426828,케이웨더,20240222
106080,00542898,케이이엠텍,20250304
381970,01323032,케이카,20231114
145270,00861076,케이탑리츠,20230330
030200,00190321,케이티,20240111
053210,00349097,케이티스카이라이프,20240329
036030,00260958,케이티알파,20240125
033780,00244455,케이티앤지,20240329
064820,00152437,케이프,20230502
024880,00157636,케이피에프,20230216
042040,00206686,케이피엠테크,20240502
054410,00357607,케이피티유,20221130
258610,00961507,케일럼,20250109
274090,01158553,켄코아에어로스페이스,20221128
402420,01507722,켈스,20230220
089010,00371485,켐트로닉스,20250102
220260,01089350,켐트로스,20250418
176590,00666329,코나솔,20250502
052400,00349732,코나아이,20240805
402030,00601988,코난테크놀로지,20230330
391710,01573284,코닉오토메이션,20240502
046070,00295857,코다코,20241119
047770,00329093,코데즈컴바인,20250327
080530,00308559,코디,20240906
417310,01180118,코람코더원리츠,20230119
357120,01430475,코람코라이프인프라리츠,20230920
104540,00541437,코렌텍,20240722
027050,00152589,코리아나,20250521
007810,00152686,코리아써키트,20230220
190650,00304915,코리아에셋투자증권,20220523
123410,00803425,코리아에프티,20221213
003690,00113191,코리안리,20250414
036690,00268118,코맥스,20221202
049430,00152783,코메론,20221108
183300,00997812,코미코,20230215
041960,00187415,코미팜,20230707
089890,00365934,코세스,20240221
360350,01493793,코셈,20240801
189350,00965062,코셋,20230217
082660,00442455,코스나인,20241126
192820,01009789,코스맥스,20250328
044820,00219574,코스맥스비티아이,20250328
222040,00656289,코스맥스엔비티,20250327
241710,00763473,코스메카코리아,20220225
005070,00129989,코스모신소재,20230222
005420,00160302,코스모화학,20250327
355150,01476219,코스텍시스,20231123
169670,00610861,코스텍시스템,20240226
071950,00210856,코아스,20250331
166480,00989664,코아스템켐온,20240701
045970,00271501,코아시아,20230601
196450,01031502,코아시아씨엠,20250327
384470,01512575,코어라인소프트,20240620
029960,00197476,코엔텍,20240509
002020,00152862,코오롱,20240329
138490,00241005,코오롱ENP,20250327
003070,00152880,코오롱글로벌,20230109
450140,01712485,코오롱모빌리티그룹,20250327
102940,00525642,코오롱생명과학,20230329
120110,00795135,코오롱인더,20250327
950160,01245062,코오롱티슈진,20250327
021240,00170558,코웨이,20230103
033290,00155948,코웰패션,20241001
056360,00360674,코위버,20221212
282880,01211232,코윈테크,20250327
121850,00807397,코이즈,20221205
448710,00959210,코츠테크놀로지,20230810
126730,00446901,코칩,20240507
015710,00187725,코콤,20240401
052330,00305297,코텍,20230223
322780,01364297,코퍼스코리아,20230223
036420,00203315,콘텐트리중앙,20250331
200130,01032404,콜마비앤에이치,20240111
024720,00203290,콜마홀딩스,20240503
294570,01311055,쿠콘,20250502
192400,00132354,쿠쿠홀딩스,20220502
284740,01267684,쿠쿠홈시스,20220304
317690,01311286,퀀타매트릭스,20220915
227100,01207761,퀀텀온,20250411
432720,01584183,퀄리타스반도체,20250221
456190,01205514,큐라켐,20230518
365270,01397772,큐라클,20230217
348080,01357765,큐라티스,20241217
086460,00548519,큐러블,20250512
060280,00356802,큐렉소,20230811
372320,01492651,큐로셀,20240919
051780,00296324,큐로홀딩스,20240219
115180,01042650,큐리언트,20221118
445680,01498974,큐리옥스바이오시스템즈,20240227
182360,00985686,큐브엔터,20221209
405100,01033591,큐알티,20240227
066310,00411446,큐에스아이,20220225
136660,00816696,큐엠씨,20240513
016600,00267942,큐캐피탈,20221206
355390,01514005,크라우드웍스,20240401
264900,01205329,크라운제과,20240701
005740,00153126,크라운해태홀딩스,20230215
259960,00760971,크래프톤,20231027
096240,00525882,크레버스,20231218
040350,00346407,크레오에스지,20240502
215570,01034730,크로넥스,20241219
110790,00522007,크리스에프앤씨,20250409
900250,01107665,크리스탈신소재,20201109
045520,00185222,크린앤사이언스,20221202
214150,01061327,클래시스,20221130
466100,01784914,클로봇,20250228
237880,00957735,클리오,20230223
139670,00535375,키네마스터,20230223
020120,00140131,키다리스튜디오,20250328
487720,01877126,키움제10호스팩,20250228
489480,01873272,키움제11호스팩,20241211
446840,01693922,키움제8호스팩,20240723
039490,00296290,키움증권,20240723
054780,00353762,키이스트,20231208
256940,01037214,킵스파마,20250417
336040,01118139,타스컴,20240315
219130,00617314,타이거일렉,20250328
346010,01309069,타이드,20221228
318660,01345724,타임기술,20230220
476710,01518506,타조엔터테인먼트,20241030
434190,01020269,탈로스,20221123
336680,00814582,탑런토탈솔루션,20250106
360070,01360875,탑머티리얼,20240725
180060,00874937,탑선,20241209
065130,00366845,탑엔지니어링,20250321
134580,00608699,탑코미디어,20250414
014580,00122481,태경비케이,20250331
015890,00153339,태경산업,20240402
006890,00109161,태경케미컬,20221208
023160,00153375,태광,20250328
003240,00153393,태광산업,20250502
011280,00153524,태림포장,20220120
323280,01366000,태성,20240823
053620,00186717,태양,20221207
052960,00302236,태양3C,20230228
004100,00153755,태양금속공업,20221214
116100,00442631,태양기계,20250114
009410,00153861,태영건설,20240329
044490,00186799,태웅,20250314
124560,00562245,태웅로직스,20250402
001420,00154055,태원물산,20221209
191420,00926522,테고사이언스,20240701
073640,00373021,테라사이언스,20241121
066700,00249894,테라젠이텍스,20241015
095610,00524421,테스,20220225
055490,00256955,테이팩스,20250319
308700,01016886,테크엔,20250404
064520,00370255,테크엘,20250226
089030,00535676,테크윙,20240223
258050,01246742,테크트랜스,20230220
054450,00423177,텔레칩스,20230222
078000,00361488,텔코웨어,20250331
200230,00608802,텔콘RF제약,20240502
214420,00816544,토니모리,20221209
393210,01436479,토마토시스템,20250311
475960,01573336,토모큐브,20250401
215480,01064069,토박스코리아,20241104
051360,00390365,토비스,20231226
045340,00355089,토탈소프트,20250214
108230,00531917,톱텍,20230410
079970,00596260,투비소프트,20250106
199800,00547510,툴젠,20250331
417790,01134216,트루엔,20230517
290090,01217014,트윔,20240618
026150,00186939,특수건설,20211213
464280,01232192,티디에스팜,20240821
117730,00867098,티로보틱스,20220221
033830,00204642,티비씨,20230427
084870,00409672,티비에이치글로벌,20230922
057680,00372688,티사이언티픽,20230630
204610,00609661,티쓰리,20230220
125020,00381756,티씨머티리얼즈,20250515
064760,00245472,티씨케이,20241010
246710,01109937,티앤알바이오팹,20250220
340570,00608440,티앤엘,20240701
043220,00317487,티에스넥스젠,20250411
277880,01139035,티에스아이,20250220
131290,00372226,티에스이,20250331
019180,00118965,티에이치엔,20220228
425420,01035368,티에프이,20221117
484810,01458161,티엑스알로보틱스,20250320
131100,00814786,티엔엔터테인먼트,20241202
356860,00920379,티엘비,20230223
413300,01583953,티엘엔지니어링,20221118
363280,01497869,티와이홀딩스,20250331
321550,01335930,티움바이오,20230816
091810,00671376,티웨이항공,20230403
004870,00109514,티웨이홀딩스,20240626
425040,01301252,티이엠씨,20230223
241790,01113754,티이엠씨씨엔에스,20240425
069260,00426086,티케이지휴켐스,20230726
104480,00693554,티케이케미칼,20240111
081150,00497631,티플랙스,20250502
